Chart1|Chart2|Chart3|Chart4|Track|Artist|Date|Chart5|Chart6|Chart7|Date2
1|1|1|4|On The Atchison, Topeka & Santa Fe|JOHNNY MERCER & THE PIED PIPERS / PAUL WESTON & HIS ORCHESTR|1945-07-07|4|1|16|19450728
1|2|1|3|On The Atchison, Topeka & Santa Fe|JOHNNY MERCER & THE PIED PIPERS / PAUL WESTON & HIS ORCHESTR|1945-07-07|4|1|16|19450721
1|1|1|12|Sentimental Journey|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-05-02|4|1|20|19450714
1|1|1|11|Sentimental Journey|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-05-02|4|1|20|19450707
1|1|1|10|Sentimental Journey|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-05-02|4|1|20|19450704
1|1|1|9|Sentimental Journey|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-05-02|4|1|20|19450627
1|1|1|8|Sentimental Journey|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-05-02|4|1|20|19450620
1|1|1|7|Sentimental Journey|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-05-02|4|1|20|19450613
1|1|1|6|Sentimental Journey|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-05-02|4|1|20|19450606
1|1|1|5|Sentimental Journey|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-05-02|4|1|20|19450530
1|2|1|4|Sentimental Journey|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-05-02|4|1|20|19450523
1|1|1|9|My Dreams Are Getting Better All The Time|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-03-21|2|1|12|19450516
1|1|1|8|My Dreams Are Getting Better All The Time|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-03-21|2|1|12|19450509
1|1|1|7|My Dreams Are Getting Better All The Time|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-03-21|2|1|12|19450502
1|1|1|6|My Dreams Are Getting Better All The Time|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-03-21|2|1|12|19450425
1|1|1|5|My Dreams Are Getting Better All The Time|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-03-21|2|1|12|19450418
1|1|1|4|My Dreams Are Getting Better All The Time|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-03-21|2|1|12|19450411
1|2|1|3|My Dreams Are Getting Better All The Time|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|1945-03-21|2|1|12|19450404
1|1|1|7|Rum And Coca-Cola|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|1945-02-14|1|1|11|19450328
1|1|1|6|Rum And Coca-Cola|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|1945-02-14|1|1|11|19450321
1|1|1|5|Rum And Coca-Cola|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|1945-02-14|1|1|11|19450314
1|1|1|4|Rum And Coca-Cola|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|1945-02-14|1|1|11|19450307
1|1|1|3|Rum And Coca-Cola|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|1945-02-14|1|1|11|19450228
1|1|1|2|Rum And Coca-Cola|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|1945-02-14|1|1|11|19450221
1|NEW|1|1|Rum And Coca-Cola|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|1945-02-14|1|1|11|19450214
1|1|1|13|Don't Fence Me In|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|1944-11-18|9|1|19|19450207
1|1|1|12|Don't Fence Me In|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|1944-11-18|9|1|19|19450131
1|1|1|11|Don't Fence Me In|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|1944-11-18|9|1|19|19450124
1|1|1|10|Don't Fence Me In|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|1944-11-18|9|1|19|19450117
1|1|1|9|Don't Fence Me In|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|1944-11-18|9|1|19|19450110
1|1|1|8|Don't Fence Me In|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|1944-11-18|9|1|19|19450103
1|1|1|7|Don't Fence Me In|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|1944-11-18|9|1|19|19441230
1|1|1|6|Don't Fence Me In|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|1944-11-18|9|1|19|19441223
1|3|1|5|Don't Fence Me In|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|1944-11-18|9|1|19|19441216
1|1|1|4|I'm Making Believe|THE INK SPOTS & ELLA FITZGERALD|1944-11-18|4|1|10|19441209
1|4|1|3|I'm Making Believe|THE INK SPOTS & ELLA FITZGERALD|1944-11-18|4|1|10|19441202
1|1|1|17|I'll Walk Alone|DINAH SHORE|1944-08-05|7|1|19|19441125
1|2|1|16|I'll Walk Alone|DINAH SHORE|1944-08-05|7|1|19|19441118
1|1|1|14|You Always Hurt The One You Love|MILLS BROTHERS|1944-08-12|10|1|19|19441111
1|2|1|13|You Always Hurt The One You Love|MILLS BROTHERS|1944-08-12|10|1|19|19441104
1|2|1|13|I'll Walk Alone|DINAH SHORE|1944-08-05|7|1|19|19441028
1|1|1|11|You Always Hurt The One You Love|MILLS BROTHERS|1944-08-12|10|1|19|19441021
1|3|1|10|You Always Hurt The One You Love|MILLS BROTHERS|1944-08-12|10|1|19|19441014
1|3|1|10|I'll Walk Alone|DINAH SHORE|1944-08-05|7|1|19|19441007
1|3|1|8|You Always Hurt The One You Love|MILLS BROTHERS|1944-08-12|10|1|19|19440930
1|1|1|15|Swinging On A Star|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|1944-06-17|3|1|19|19440923
1|1|1|14|Swinging On A Star|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|1944-06-17|3|1|19|19440916
1|1|1|13|Swinging On A Star|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|1944-06-17|3|1|19|19440909
1|1|1|12|Swinging On A Star|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|1944-06-17|3|1|19|19440902
1|1|1|11|Swinging On A Star|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|1944-06-17|3|1|19|19440826
1|1|1|10|Swinging On A Star|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|1944-06-17|3|1|19|19440819
1|1|1|9|Swinging On A Star|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|1944-06-17|3|1|19|19440812
1|1|1|8|Swinging On A Star|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|1944-06-17|3|1|19|19440805
1|2|1|7|Swinging On A Star|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|1944-06-17|3|1|19|19440729
1|1|1|10|I'll Be Seeing You|BING CROSBY / JOHN SCOTT TROTTER & HIS ORCHESTRA|1944-05-20|8|1|18|19440722
1|1|1|9|I'll Be Seeing You|BING CROSBY / JOHN SCOTT TROTTER & HIS ORCHESTRA|1944-05-20|8|1|18|19440715
1|2|1|8|I'll Be Seeing You|BING CROSBY / JOHN SCOTT TROTTER & HIS ORCHESTRA|1944-05-20|8|1|18|19440708
1|2|1|12|I'll Get By|HARRY JAMES & HIS MUSIC MAKERS / DICK HAYMES|1944-04-15|5|1|21|19440701
1|2|1|6|I'll Be Seeing You|BING CROSBY / JOHN SCOTT TROTTER & HIS ORCHESTRA|1944-05-20|8|1|18|19440624
1|1|1|10|I'll Get By|HARRY JAMES & HIS MUSIC MAKERS / DICK HAYMES|1944-04-15|5|1|21|19440617
1|1|1|9|I'll Get By|HARRY JAMES & HIS MUSIC MAKERS / DICK HAYMES|1944-04-15|5|1|21|19440610
1|2|1|8|I'll Get By|HARRY JAMES & HIS MUSIC MAKERS / DICK HAYMES|1944-04-15|5|1|21|19440603
1|1|1|7|I Love You|BING CROSBY|1944-04-15|3|1|14|19440527
1|1|1|6|I Love You|BING CROSBY|1944-04-15|3|1|14|19440520
1|1|1|5|I Love You|BING CROSBY|1944-04-15|3|1|14|19440513
1|1|1|4|I Love You|BING CROSBY|1944-04-15|3|1|14|19440506
1|2|1|3|I Love You|BING CROSBY|1944-04-15|3|1|14|19440429
1|1|1|3|It's Love, Love, Love|GUY LOMBARDO & HIS ROYAL CANADIANS / SKIP NELSON|1944-04-08|3|1|10|19440422
1|3|1|2|It's Love, Love, Love|GUY LOMBARDO & HIS ROYAL CANADIANS / SKIP NELSON|1944-04-08|3|1|10|19440415
1|1|1|12|Besame Mucho (Kiss Me Much)|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|1944-01-22|5|1|15|19440408
1|1|1|11|Besame Mucho (Kiss Me Much)|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|1944-01-22|5|1|15|19440401
1|1|1|10|Besame Mucho (Kiss Me Much)|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|1944-01-22|5|1|15|19440325
1|1|1|9|Besame Mucho (Kiss Me Much)|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|1944-01-22|5|1|15|19440318
1|1|1|8|Besame Mucho (Kiss Me Much)|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|1944-01-22|5|1|15|19440311
1|1|1|7|Besame Mucho (Kiss Me Much)|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|1944-01-22|5|1|15|19440304
1|2|1|6|Besame Mucho (Kiss Me Much)|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|1944-01-22|5|1|15|19440226
1|1|1|14|My Heart Tells Me (Should I Believe My Heart?)|GLEN GRAY & HIS ORCHESTRA / EUGENIE BAIRD|1943-11-20|8|1|20|19440219
1|1|1|13|My Heart Tells Me (Should I Believe My Heart?)|GLEN GRAY & HIS ORCHESTRA / EUGENIE BAIRD|1943-11-20|8|1|20|19440212
1|1|1|12|My Heart Tells Me (Should I Believe My Heart?)|GLEN GRAY & HIS ORCHESTRA / EUGENIE BAIRD|1943-11-20|8|1|20|19440205
1|1|1|11|My Heart Tells Me (Should I Believe My Heart?)|GLEN GRAY & HIS ORCHESTRA / EUGENIE BAIRD|1943-11-20|8|1|20|19440129
1|2|1|10|My Heart Tells Me (Should I Believe My Heart?)|GLEN GRAY & HIS ORCHESTRA / EUGENIE BAIRD|1943-11-20|8|1|20|19440122
1|1|1|25|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19440115
1|1|1|24|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19440108
1|1|1|23|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19440101
1|1|1|22|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19431225
1|1|1|21|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19431218
1|1|1|20|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19431211
1|1|1|19|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19431204
1|1|1|18|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19431127
1|1|1|17|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19431120
1|1|1|16|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19431113
1|1|1|15|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19431106
1|2|1|14|Paper Doll|THE MILLS BROTHERS|1943-07-31|10|1|30|19431030
1|2|1|10|Pistol Packin' Mama|AL DEXTER & HIS TROOPERS|1943-08-21|10|1|15|19431023
1|1|1|9|Sunday, Monday Or Always|BING CROSBY & THE KEN DARBY SINGERS|1943-08-21|7|1|18|19431016
1|1|1|8|Sunday, Monday Or Always|BING CROSBY & THE KEN DARBY SINGERS|1943-08-21|7|1|18|19431009
1|1|1|7|Sunday, Monday Or Always|BING CROSBY & THE KEN DARBY SINGERS|1943-08-21|7|1|18|19431002
1|1|1|6|Sunday, Monday Or Always|BING CROSBY & THE KEN DARBY SINGERS|1943-08-21|7|1|18|19430925
1|1|1|5|Sunday, Monday Or Always|BING CROSBY & THE KEN DARBY SINGERS|1943-08-21|7|1|18|19430918
1|1|1|4|Sunday, Monday Or Always|BING CROSBY & THE KEN DARBY SINGERS|1943-08-21|7|1|18|19430911
1|3|1|3|Sunday, Monday Or Always|BING CROSBY & THE KEN DARBY SINGERS|1943-08-21|7|1|18|19430904
1|1|1|9|In The Blue Of Evening|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA|1943-07-03|6|1|17|19430828
1|1|1|8|In The Blue Of Evening|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA|1943-07-03|6|1|17|19430821
1|3|1|7|In The Blue Of Evening|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA|1943-07-03|6|1|17|19430814
1|1|1|6|You'll Never Know|DICK HAYMES & THE SONG SPINNERS|1943-07-03|4|1|15|19430807
1|1|1|5|You'll Never Know|DICK HAYMES & THE SONG SPINNERS|1943-07-03|4|1|15|19430731
1|1|1|4|You'll Never Know|DICK HAYMES & THE SONG SPINNERS|1943-07-03|4|1|15|19430724
1|2|1|3|You'll Never Know|DICK HAYMES & THE SONG SPINNERS|1943-07-03|4|1|15|19430717
1|1|1|5|Comin' In On A Wing And A Prayer|THE SONG SPINNERS|1943-06-12|10|1|11|19430710
1|1|1|4|Comin' In On A Wing And A Prayer|THE SONG SPINNERS|1943-06-12|10|1|11|19430703
1|2|1|3|Comin' In On A Wing And A Prayer|THE SONG SPINNERS|1943-06-12|10|1|11|19430626
1|1|1|8|Taking A Chance On Love|BENNY GOODMAN & HIS ORCHESTRA / HELEN FORREST|1943-05-01|10|1|11|19430619
1|1|1|7|Taking A Chance On Love|BENNY GOODMAN & HIS ORCHESTRA / HELEN FORREST|1943-05-01|10|1|11|19430612
1|2|1|6|Taking A Chance On Love|BENNY GOODMAN & HIS ORCHESTRA / HELEN FORREST|1943-05-01|10|1|11|19430605
1|4|1|19|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430529
1|3|1|12|That Old Black Magic|GLENN MILLER & HIS ORCHESTRA / SKIP NELSON & THE MODERNAIRES|1943-03-06|7|1|14|19430522
1|1|1|17|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430515
1|1|1|16|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430508
1|1|1|15|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430501
1|1|1|14|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430424
1|1|1|13|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430417
1|1|1|12|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430410
1|1|1|11|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430403
1|1|1|10|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430327
1|1|1|9|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430320
1|1|1|8|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430313
1|1|1|7|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430306
1|2|1|6|I've Heard That Song Before|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1943-01-23|7|1|20|19430227
1|2|1|16|There Are Such Things|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA & PIED PIPERS|1942-11-07|9|1|23|19430220
1|1|1|12|I Had The Craziest Dream|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1942-11-28|9|1|18|19430213
1|2|1|11|I Had The Craziest Dream|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|1942-11-28|9|1|18|19430206
1|1|1|13|There Are Such Things|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA & PIED PIPERS|1942-11-07|9|1|23|19430130
1|1|1|12|There Are Such Things|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA & PIED PIPERS|1942-11-07|9|1|23|19430123
1|1|1|11|There Are Such Things|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA & PIED PIPERS|1942-11-07|9|1|23|19430116
1|2|1|10|There Are Such Things|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA & PIED PIPERS|1942-11-07|9|1|23|19430109
1|1|1|14|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19430102
1|1|1|13|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19421226
1|1|1|12|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19421219
1|1|1|11|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19421212
1|1|1|10|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19421205
1|1|1|9|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19421128
1|1|1|8|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19421121
1|1|1|7|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19421114
1|1|1|6|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19421107
1|1|1|5|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19421031
1|2|1|4|White Christmas|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|1942-10-03|9|1|15|19421024
1|1|1|13|(I've Got A Gal In) Kalamazoo|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|1942-07-25|7|1|18|19421017
1|1|1|12|(I've Got A Gal In) Kalamazoo|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|1942-07-25|7|1|18|19421010
1|1|1|11|(I've Got A Gal In) Kalamazoo|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|1942-07-25|7|1|18|19421003
1|1|1|10|(I've Got A Gal In) Kalamazoo|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|1942-07-25|7|1|18|19420926
1|1|1|9|(I've Got A Gal In) Kalamazoo|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|1942-07-25|7|1|18|19420919
1|1|1|8|(I've Got A Gal In) Kalamazoo|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|1942-07-25|7|1|18|19420912
1|3|1|7|(I've Got A Gal In) Kalamazoo|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|1942-07-25|7|1|18|19420905
1|1|1|10|Jingle, Jangle, Jingle|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|1942-06-27|4|1|13|19420829
1|1|1|9|Jingle, Jangle, Jingle|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|1942-06-27|4|1|13|19420822
1|1|1|8|Jingle, Jangle, Jingle|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|1942-06-27|4|1|13|19420815
1|1|1|7|Jingle, Jangle, Jingle|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|1942-06-27|4|1|13|19420808
1|1|1|6|Jingle, Jangle, Jingle|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|1942-06-27|4|1|13|19420801
1|1|1|5|Jingle, Jangle, Jingle|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|1942-06-27|4|1|13|19420725
1|1|1|4|Jingle, Jangle, Jingle|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|1942-06-27|4|1|13|19420718
1|3|1|3|Jingle, Jangle, Jingle|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|1942-06-27|4|1|13|19420711
1|1|1|12|Sleepy Lagoon|HARRY JAMES & HIS MUSIC MAKERS|1942-04-18|10|1|16|19420704
1|1|1|11|Sleepy Lagoon|HARRY JAMES & HIS MUSIC MAKERS|1942-04-18|10|1|16|19420627
1|1|1|10|Sleepy Lagoon|HARRY JAMES & HIS MUSIC MAKERS|1942-04-18|10|1|16|19420620
1|3|1|9|Sleepy Lagoon|HARRY JAMES & HIS MUSIC MAKERS|1942-04-18|10|1|16|19420613
1|1|1|9|Tangerine|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|1942-04-11|7|1|15|19420606
1|1|1|8|Tangerine|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|1942-04-11|7|1|15|19420530
1|1|1|7|Tangerine|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|1942-04-11|7|1|15|19420523
1|1|1|6|Tangerine|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|1942-04-11|7|1|15|19420516
1|1|1|5|Tangerine|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|1942-04-11|7|1|15|19420509
1|3|1|4|Tangerine|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|1942-04-11|7|1|15|19420502
1|1|1|11|Moonlight Cocktail|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1942-02-14|5|1|15|19420425
1|1|1|10|Moonlight Cocktail|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1942-02-14|5|1|15|19420418
1|1|1|9|Moonlight Cocktail|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1942-02-14|5|1|15|19420411
1|1|1|8|Moonlight Cocktail|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1942-02-14|5|1|15|19420404
1|1|1|7|Moonlight Cocktail|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1942-02-14|5|1|15|19420328
1|1|1|6|Moonlight Cocktail|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1942-02-14|5|1|15|19420321
1|1|1|5|Moonlight Cocktail|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1942-02-14|5|1|15|19420314
1|1|1|4|Moonlight Cocktail|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1942-02-14|5|1|15|19420307
1|1|1|3|Moonlight Cocktail|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1942-02-14|5|1|15|19420228
1|5|1|2|Moonlight Cocktail|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1942-02-14|5|1|15|19420221
1|2|1|5|A String Of Pearls|GLENN MILLER & HIS ORCHESTRA|1942-01-17|10|1|15|19420214
1|4|1|6|Blues In The Night|WOODY HERMAN & HIS ORCHESTRA|1942-01-03|7|1|9|19420207
1|3|1|3|A String Of Pearls|GLENN MILLER & HIS ORCHESTRA|1942-01-17|10|1|15|19420131
1|1|1|21|Chattanooga Choo Choo|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|1941-09-06|9|1|23|19420124
1|1|1|20|Chattanooga Choo Choo|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|1941-09-06|9|1|23|19420117
1|1|1|19|Chattanooga Choo Choo|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|1941-09-06|9|1|23|19420110
1|1|1|18|Chattanooga Choo Choo|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|1941-09-06|9|1|23|19420103
1|1|1|17|Chattanooga Choo Choo|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|1941-09-06|9|1|23|19411227
1|2|1|16|Chattanooga Choo Choo|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|1941-09-06|9|1|23|19411220
1|2|1|7|Elmer's Tune|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|1941-11-01|4|1|15|19411213
1|1|1|14|Chattanooga Choo Choo|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|1941-09-06|9|1|23|19411206
1|1|1|13|Chattanooga Choo Choo|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|1941-09-06|9|1|23|19411129
1|2|1|12|Chattanooga Choo Choo|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|1941-09-06|9|1|23|19411122
1|1|1|16|Piano Concerto In B Flat|FREDDY MARTIN & HIS ORCHESTRA / JACK FINA|1941-08-02|8|1|24|19411115
1|1|1|15|Piano Concerto In B Flat|FREDDY MARTIN & HIS ORCHESTRA / JACK FINA|1941-08-02|8|1|24|19411108
1|1|1|14|Piano Concerto In B Flat|FREDDY MARTIN & HIS ORCHESTRA / JACK FINA|1941-08-02|8|1|24|19411101
1|1|1|13|Piano Concerto In B Flat|FREDDY MARTIN & HIS ORCHESTRA / JACK FINA|1941-08-02|8|1|24|19411025
1|1|1|12|Piano Concerto In B Flat|FREDDY MARTIN & HIS ORCHESTRA / JACK FINA|1941-08-02|8|1|24|19411018
1|1|1|11|Piano Concerto In B Flat|FREDDY MARTIN & HIS ORCHESTRA / JACK FINA|1941-08-02|8|1|24|19411011
1|1|1|10|Piano Concerto In B Flat|FREDDY MARTIN & HIS ORCHESTRA / JACK FINA|1941-08-02|8|1|24|19411004
1|3|1|9|Piano Concerto In B Flat|FREDDY MARTIN & HIS ORCHESTRA / JACK FINA|1941-08-02|8|1|24|19410927
1|2|1|6|Blue Champagne|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY|1941-08-16|7|1|10|19410920
1|1|1|14|Green Eyes|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|1941-06-14|8|1|17|19410913
1|1|1|13|Green Eyes|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|1941-06-14|8|1|17|19410906
